x,y,class
2.6586142601171208,1.5135434693877199,1.0
3.029629078555779,3.3438092446892504,1.0
2.3610164677150127,2.9192490504774624,1.0
1.1888034749993677,2.320388353572534,1.0
3.3232580649734187,2.3046297715900756,1.0
4.024712949875954,1.140691031470818,1.0
1.399756729010857,2.2876560995031556,1.0
0.14211779309607264,1.3619394726093683,1.0
1.1058428008462036,0.2126792082136304,1.0
3.324603984413409,1.3004216289455375,1.0
0.539330192306485,2.5693537194426,1.0
2.503463862390049,2.6066511341521212,1.0
2.822320016634698,1.0754266791525995,1.0
2.619320800777089,2.9185675662572095,1.0
2.0693697384293346,2.933777862530135,1.0
1.5548742174379147,2.8417336694059507,1.0
1.6290143907047283,0.5546933950035218,1.0
1.9839088191520085,2.4796560130283343,1.0
1.9980100618972394,3.362593662439778,1.0
3.32522308219161,1.6632696936431963,1.0
3.1045553302637448,0.9310668949498546,1.0
1.9465794215946712,1.536961144213239,1.0
2.5343071100481414,2.736515899470782,1.0
2.890972480396567,1.1826590145890208,1.0
2.186356705288284,1.3028225125376953,1.0
2.1964814108915256,1.7406348055797132,1.0
2.68266657290982,1.6349616257957398,1.0
2.2107181047159425,1.2797549288296164,1.0
1.3769218775813505,0.8356211577364088,1.0
1.778372469755548,1.5166791564227904,1.0
1.5257096080928767,1.7829906195021956,1.0
0.7359834568420613,1.0485001642608867,1.0
3.306204038612476,2.553344066359917,1.0
1.6619933698593092,1.7418789351273523,1.0
0.5257487877850953,2.487115895232804,1.0
0.14536453572695152,1.2355351485996735,1.0
1.738556890045034,2.8610140653652856,1.0
4.266579333696836,1.7839765599790667,1.0
3.24687107704697,2.955923971152639,1.0
2.723563219663294,1.1744258950658244,1.0
3.8444028384244153,2.3722452212893863,1.0
1.372814859949273,0.7891763737288389,1.0
2.033219096507943,1.5438659966689225,1.0
2.0468778834746706,0.7927501777906458,1.0
1.282463229721658,1.7697789432749418,1.0
2.2869544722080124,1.8114141628312375,1.0
1.342699010188724,2.199983806872127,1.0
2.1595758312637354,1.922797387321886,1.0
2.6387417677247558,1.6470221152762026,1.0
3.4164152696450563,3.211975454704881,1.0
2.013059427352541,1.7734876708786957,1.0
2.0574203257305754,2.8145669708744934,1.0
1.1037614237383235,2.541662485938314,1.0
2.1651430832474254,3.1111153975225285,1.0
2.199228494832526,2.3002827883362156,1.0
1.7796948545854456,2.130576229345652,1.0
0.0708634208311163,1.5195867613298573,1.0
2.974190042450466,1.9877766537838426,1.0
2.1962932890996822,1.6750671521384493,1.0
2.769721166511397,1.7550064976209965,1.0
1.8644343978603442,1.6572837738733242,1.0
1.9357262869038556,1.5574565865397725,1.0
2.8578277193080597,2.391168660922905,1.0
1.950869180108023,3.141374090489725,1.0
1.7606092074308322,2.276812353418057,1.0
1.8964799933962695,2.2556966698511234,1.0
2.48360594159322,2.983309932044764,1.0
2.532051130050964,2.432466309948615,1.0
1.1556029942316548,1.7761873097382164,1.0
2.1293485643266634,1.7743791267892788,1.0
2.322014597305602,4.376404184921338,1.0
2.8048395838316487,2.1997790271827076,1.0
1.4150720891315505,2.147162194976462,1.0
1.490057751589799,2.617575054751912,1.0
3.1597425511213206,2.0323245055839756,1.0
3.2505919424517673,3.443925511576519,1.0
2.8550203698756356,3.551034998274087,1.0
2.5798221884295454,2.0433337068362407,1.0
1.8189795344302309,1.5070800944027174,1.0
2.580049347007849,2.545244279983447,1.0
2.3462149411003086,2.8033749950689124,1.0
1.9820066493064377,1.1051176096916402,1.0
0.8522450520196441,2.3401134004682858,1.0
2.6990163335707136,1.771334061845075,1.0
2.5328284660277705,1.7454580502872785,1.0
2.2861980863461078,2.3939459906166,1.0
0.983915614967984,2.0571223663601095,1.0
3.4463680546128193,3.580602126214692,1.0
2.2591302214752744,2.09832885882071,1.0
1.7634723421477208,1.205926121918456,1.0
2.1754087613250004,0.34785576074128954,1.0
2.3396634424163993,2.414681420089453,1.0
1.8072262085957431,2.5653195745129764,1.0
1.8169454918817118,2.4753001624273896,1.0
3.6476740250827415,1.8734647459562617,1.0
2.6256254308390927,2.987782111618257,1.0
1.7476314281358079,1.1040224248707784,1.0
1.6002174676246452,2.586410071854558,1.0
2.5077927271632356,1.8267380499781263,1.0
1.7775506650581434,2.0628922654412354,1.0
-0.5412399150648315,1.3527884404854258,1.0
1.3677880786454615,1.0258200294328963,1.0
2.215145390513467,2.102183842899437,1.0
2.8389468321999067,3.2222867916124787,1.0
2.7399428194774664,0.561025193226286,1.0
1.3756627546469335,1.5021901275011942,1.0
3.6538235348304196,3.2716297246823536,1.0
1.5180286390592734,1.5626598493245123,1.0
3.6545564707903355,3.4301963421867288,1.0
3.1767362315676504,3.3019875109290293,1.0
1.68560780635752,2.2306083632616454,1.0
1.6429072672304486,2.412827505720553,1.0
2.176009481960078,1.789694768865402,1.0
3.3369159490166047,1.2530173620980372,1.0
3.9114777661018043,2.883507301736254,1.0
1.9205478656259651,2.437552309837779,1.0
1.5783438235663705,3.0878416212314725,1.0
2.022929028244164,2.77675649681819,1.0
2.7322803040775434,0.8969909985327527,1.0
2.206107603090888,3.6493742297084086,1.0
2.4760490525139143,1.0156369640666603,1.0
3.4269970865169213,2.5633437245445503,1.0
1.8681517411628874,0.31135020210408504,1.0
1.9383771732565946,2.474360484348235,1.0
1.5554505259624034,1.915252758954432,1.0
-0.09640102702820386,1.375608643102673,1.0
2.610656634249407,1.5282040311680531,1.0
1.0591023167588864,1.684734867564036,1.0
1.9674830174182554,3.050730906458644,1.0
1.919195077041264,2.726884374301035,1.0
1.4442047849672495,2.195027754224529,1.0
0.8812724526679907,2.929918304626965,1.0
1.0411792098937118,1.948930806663745,1.0
1.5638000607091445,3.8583967602083353,1.0
2.9236896919283684,1.9695141686992284,1.0
0.8098565512453801,0.5641665402736242,1.0
2.4127379887860863,2.1157240384697023,1.0
3.0969450835787855,1.6315065658482442,1.0
2.1720673373687407,3.161097441630104,1.0
3.1348629683719107,1.252355375606157,1.0
3.001557431046706,3.2557330861986147,1.0
1.1416192244460759,3.1917127443684588,1.0
0.6993383675278788,3.553899765927734,1.0
1.4483020162837654,1.6176978496484646,1.0
2.11966817918036,1.7569283236477586,1.0
2.269585120347775,3.404027879407793,1.0
2.4248960104543635,2.5244058450123363,1.0
3.924849038891743,3.177531895437438,1.0
3.723809234887434,1.2037966597742533,1.0
1.5829794332606266,1.7503622165386434,1.0
2.321547800224384,2.2940173309617746,1.0
3.0705352146848215,0.7909280625362394,1.0
1.5700090171054986,1.6829833212609673,1.0
2.4650556721337775,0.7191866156363269,1.0
2.0312599899067556,1.8520956855982493,1.0
2.2554829603785795,2.205532917323735,1.0
0.5990452747688355,0.2666131396532532,1.0
1.7178339133607792,3.0790961316281478,1.0
1.5134970172304651,1.6075293638200818,1.0
2.8578656243591025,1.7981223635322607,1.0
2.533343337922384,1.5236950233548796,1.0
2.3546788638844465,2.0812795388900063,1.0
1.1125194283443198,3.6528359695534736,1.0
2.2319492169864605,2.055597573106625,1.0
1.977965682189722,1.5757978862540147,1.0
0.45796528712745044,2.879565378790031,1.0
1.120430010369624,-0.9813820144944136,1.0
1.3253592361075097,4.327227769863715,1.0
3.0361323146948624,2.0243957257371035,1.0
1.3931929127430283,1.9838706356156155,1.0
1.824123020147187,1.8833329602549687,1.0
2.0249000106905726,1.2971095607351502,1.0
0.49849134537714646,1.727200015610521,1.0
3.2882753437047443,1.9561856011947885,1.0
0.2984346579502355,4.131489357876976,1.0
2.0979502381251423,2.321281764930836,1.0
3.4561189764993108,3.7135483900842354,1.0
2.63458121516073,1.3991184451870122,1.0
2.9576563172882486,3.049692454909593,1.0
4.343933189251134,2.3510470274294724,1.0
1.541802016242905,2.671453530315875,1.0
1.1985873414111023,1.06469150062982,1.0
1.1370496495352838,0.6736910481534273,1.0
2.195232673488081,1.6255155579183902,1.0
0.8893068979279146,0.24306008057748962,1.0
2.6862328215720823,2.041862445822495,1.0
0.6201136639005216,2.2546787253637794,1.0
2.5695635514315125,0.9561380351756694,1.0
1.3328418734658851,2.766973766675302,1.0
2.971149075037502,3.431712051210824,1.0
1.7992118421203833,3.1547187754110793,1.0
2.8242707284535946,0.43135352492665313,1.0
2.003859402924735,0.8104107892276899,1.0
0.9428844186444061,2.231089463009741,1.0
2.2792122097226764,1.1575838067694035,1.0
1.471156473435451,1.333164777314919,1.0
3.580068160460285,3.126297563452299,1.0
2.4798595831374604,2.586615725893507,1.0
1.5177348751354551,2.3043365118695105,1.0
2.5890052492296984,3.8948603106631823,1.0
1.2662497984896723,1.2763661929852512,1.0
0.453947035303359,1.318435351219776,1.0
-0.11592115516101043,1.9870435432160019,1.0
2.998527765892881,0.5988338724495947,1.0
2.4360213803731967,2.5310105484901273,1.0
0.7381297201980417,2.5479263584887177,1.0
1.1108667115819175,1.687711838580539,1.0
1.9407344789783871,2.4102968708912007,1.0
1.4655586087099186,1.8753882387761365,1.0
3.220574382249948,1.7152369875776565,1.0
1.0021929259467557,2.712334688370856,1.0
3.3261589937000444,1.4311271934483094,1.0
3.6204698459838895,2.705315003318808,1.0
1.0964392586139646,2.9173765720722447,1.0
0.8031439421185538,1.7907985474678494,1.0
2.231563133033749,1.685376075581435,1.0
1.3498274860602084,2.795287183542589,1.0
2.2585382536429193,1.5682050962637222,1.0
1.1429164695995047,1.771750672364204,1.0
1.2780143542426483,2.028427747762116,1.0
0.6577718640242671,1.3302258467145216,1.0
1.9366399563907075,2.011039950483882,1.0
1.657104914939071,1.7997960299543543,1.0
2.890725786304464,1.6141459637433597,1.0
1.1546587317227437,2.606672243166853,1.0
0.6256461903439814,1.7790069996991555,1.0
-0.741510455101535,1.3894333217316426,1.0
2.8314301411883163,1.7446462710217285,1.0
2.2382647969978198,2.7228960444272423,1.0
1.2751069256031844,1.768016668238257,1.0
2.117761673820242,2.9573303687195,1.0
2.483695831751497,2.8330696608243864,1.0
3.2893364577979645,1.3337572316544497,1.0
3.2333070749712136,1.8709432451753605,1.0
3.1762047348702747,1.7860219267925976,1.0
0.4490109578235659,2.621881612266143,1.0
2.5910046713931143,2.3112560780324434,1.0
1.554921063581273,2.3324819404382424,1.0
1.2049890888543724,0.9328062366569485,1.0
1.8127353342584769,0.8524076559667828,1.0
3.5614141611658208,1.906005882511323,1.0
2.94667634377202,1.0408001778158829,1.0
2.3983675708624195,2.520818743209238,1.0
2.1276902882285644,0.9500802070014474,1.0
0.05034081737381646,1.0752505091972309,1.0
2.9997807438607085,1.9027839042431551,1.0
3.2838481413920353,1.8297529170080002,1.0
1.497149526950286,2.8119271936076586,1.0
2.1337620631337515,0.703330919329237,1.0
1.4513565404349547,1.978948983488346,1.0
2.86600155894275,2.0618275449301073,1.0
3.3290739501982465,2.386882662850929,1.0
3.1738817709709184,1.7844793599301811,1.0
3.1015062731985648,2.565092593494175,1.0
1.8506952683050164,2.6612535395393304,1.0
3.672819341799742,2.3155747275388507,1.0
2.4808153741920775,1.4127365546152162,1.0
3.0809044142234674,1.3670246684531504,1.0
2.717994660271556,2.2206983728286644,1.0
1.4601445272222127,2.27893907459739,1.0
2.2592003581570936,2.872111084666126,1.0
0.33644859039987485,0.690575976123067,1.0
1.487221189047741,2.8448072290069524,1.0
2.100790086177166,3.146843568709609,1.0
1.1414453472719512,2.3853835678101603,1.0
2.658698551301034,0.614160344500138,1.0
2.4725773081406928,0.638349822847486,1.0
3.454224506680487,3.0497781268262294,1.0
3.16103231799999,2.5628527604329383,1.0
0.8101179357457078,0.8612709919072548,1.0
2.1309690969351145,3.4952576515500002,1.0
1.300173604792085,2.51229142552166,1.0
1.0910338631480703,1.9281295204181106,1.0
0.9800700880888684,2.978804224849008,1.0
2.8131029758378534,1.998658515719567,1.0
1.8142381947097883,2.612120772876043,1.0
1.1399721780482461,2.0757019460283037,1.0
0.8240836791975703,-0.5672342082317949,1.0
2.849703960121853,0.5955544652676084,1.0
0.7740749513279488,1.6226869219046889,1.0
1.22545184917489,1.665717974446956,1.0
3.814976420229479,3.2958401149251144,1.0
3.0044301534076094,1.268576188506521,1.0
3.2369833930770464,2.558177995475484,1.0
1.2311000265113872,2.2221924799566692,1.0
2.225033491112047,2.34939769372483,1.0
1.5199965155798312,-0.21125946723228184,1.0
0.5095243711384887,1.4774359830818327,1.0
1.6927220755104413,2.6696955999106367,1.0
3.8221624135606906,2.151235669451318,1.0
2.6562642282902744,2.794332721604083,1.0
0.48033420043217867,1.3668354144345987,1.0
2.6127571268518897,3.315582472766601,1.0
2.5637475200325666,2.1408899653761853,1.0
2.6152512532922514,0.7372669619046621,1.0
1.621243653476808,4.169360772605206,1.0
2.3940514924121716,2.3797287976519192,1.0
0.6795393047892708,0.19704238089875492,1.0
3.0625690017525042,2.9338684169778224,1.0
0.6403154591887308,2.411883450261656,1.0
1.1588795028821597,0.9100916790638558,1.0
1.0928807576737833,3.6524822650039956,1.0
2.696319115303146,0.6459765036709768,1.0
1.3717466007302384,2.4141996123023683,1.0
2.692746849851532,2.1330072993587668,1.0
1.815081156617652,2.0582769658166353,1.0
2.2418912946146796,3.0994238345820095,1.0
2.214914038895557,1.4864751445943831,1.0
3.220113338368932,2.5189387689937415,1.0
3.5714662091348535,2.34871623995358,1.0
2.8733143068580747,0.26936669372120114,1.0
0.5084988772303378,2.686530271699747,1.0
2.684471223430789,3.3763138786543827,1.0
2.359736062884166,1.5012508119170445,1.0
0.7225267098632993,2.6060726032820734,1.0
2.723503409831429,2.6011904246318833,1.0
2.3184003310194172,4.399922444780932,1.0
2.1563424958894184,1.1021042460650636,1.0
2.2288186146201725,2.004823632129497,1.0
1.0805291699733883,2.3598610360029593,1.0
1.5341914477692409,1.6550664556636119,1.0
0.437899269119834,2.5497448261930966,1.0
0.7422522695775222,1.5352625019001267,1.0
1.458288621188933,2.3006880113308976,1.0
1.7854128284417663,2.4249927670580305,1.0
2.113788723651006,2.3340715217794745,1.0
2.19184348690583,1.5608497852468064,1.0
0.0934128821853375,1.7202618331643436,1.0
0.5682390577757395,0.13904479730681807,1.0
1.9254111558700562,1.8287345145638596,1.0
2.032499221133313,3.1829132079027964,1.0
0.7602423478128826,0.9530680671394485,1.0
4.065995560837974,0.5383167658977897,1.0
1.9410746845268878,2.3356024028025155,1.0
0.9942852571676912,2.3190819444491964,1.0
1.3500375380399303,2.272828154773795,1.0
2.587341909454496,1.768366367772582,1.0
1.1452890802905862,2.1449844500712327,1.0
-0.01518083641305834,1.6409182260315258,1.0
2.6399292412870126,2.6128331434470957,1.0
3.4664950141119997,1.324458502430718,1.0
1.9009856426447609,1.4040911430391942,1.0
1.4832827884617277,1.7909103847341517,1.0
1.7235067946359268,2.866314552947217,1.0
1.9079338971516713,1.5731589083900448,1.0
1.5478161671488189,1.0449742129735045,1.0
1.8963814707741293,2.7896662899536553,1.0
1.0759528977340518,1.2527232429645467,1.0
4.097476683052533,1.3990912815696017,1.0
2.610077865816563,0.8878929755229545,1.0
1.115735161958459,2.57503923110045,1.0
1.2262348803962495,1.8406024458744727,1.0
1.1130104962401204,3.006922378501728,1.0
3.0345584181888725,2.499823449250747,1.0
2.5896498450059093,2.6747542259426798,1.0
0.6471300692817878,0.7124677561732893,1.0
1.0360220360503973,1.686402672326826,1.0
2.824366080900574,1.957294302094249,1.0
2.12329028377733,2.5060462421213243,1.0
0.863356139256644,2.561940015959294,1.0
3.3459842409016227,2.539898164962458,1.0
2.314373489342439,2.637960458841182,1.0
1.7077475113238667,2.3226086921346125,1.0
2.1383586625143027,1.0750011728442201,1.0
1.8570597427653803,1.5355827495145953,1.0
0.5279384662764741,2.008819184060759,1.0
1.6245203125294974,3.2490863474618044,1.0
2.6972765471298845,2.3945801385992964,1.0
0.7457114006134613,2.208962933006485,1.0
1.5569848654258442,2.6053354893510097,1.0
1.870760856795527,1.5837147440259445,1.0
0.864799299074801,2.6379364102714873,1.0
0.26172438404735865,2.343117414670388,1.0
3.215742324965964,3.0621019810482117,1.0
2.9248967911477908,0.9130256778316321,1.0
3.4407036403243176,1.8152313295840858,1.0
0.8655698020338172,1.7162427083901137,1.0
4.310296471388673,3.9182775025609127,1.0
0.8310207185344647,-0.18622062513742144,1.0
2.8987400943896295,2.3208043275959103,1.0
0.33849161776638437,0.9922299771730889,1.0
0.39718351466594926,3.1102738665602923,1.0
1.0887550605257874,2.7406256417251096,1.0
1.2839903760054994,3.2986878609559254,1.0
1.060379584044794,1.965386459660118,1.0
2.0459179370138414,2.4144426917802084,1.0
-0.054836245936157546,2.327880264531233,1.0
1.9308846194973615,2.483138176918244,1.0
2.341168020801936,2.2033591605512726,1.0
-1.1544720477670212,-1.5238057972087267,0.0
-2.0326098162182427,-0.5780507746971921,0.0
-1.4905725738286177,-1.7590660266668563,0.0
-2.4717345535858337,-2.903434048181925,0.0
-2.9793461025647994,-2.9348788464425866,0.0
-1.7490119254027747,-2.1055876348721454,0.0
-3.0628550945561877,-2.0863310638750363,0.0
-0.9564432342538998,-0.5207524443338307,0.0
-1.7295316494408766,-0.6301540073790586,0.0
-1.7690174179860914,-2.4409355867855327,0.0
-2.5546601254502423,-4.179073890095911,0.0
-3.0318498013566755,-0.08817532444192477,0.0
-2.1034980376942207,-1.7814799967483579,0.0
-1.7308034084938928,-0.7634873234429127,0.0
-2.032397516297915,-0.761425415770504,0.0
-0.8166812121497213,-2.574906798667535,0.0
-2.495993822106223,-1.1362580039954735,0.0
-2.0557248292123655,-1.1878596897526856,0.0
-1.8090267812706935,-1.3133679144754602,0.0
-2.0465135761135183,-3.3442996364620248,0.0
-2.966867852650282,-3.1860039702235206,0.0
-2.026980754640562,-1.9769157411404303,0.0
0.11731671293830015,-1.2086523679627588,0.0
-2.935233147933598,-2.536491677217584,0.0
-1.485917300400061,-1.8763371301566956,0.0
-2.5136468661018987,-2.720808698388644,0.0
-3.620229048400576,-1.6596675709012418,0.0
-3.1691142241340797,-2.0471652319724867,0.0
-0.9868323847379203,-1.576802396269187,0.0
-2.1759700146803036,-3.335454863981296,0.0
-1.2031684667007765,-1.8726543721808973,0.0
-2.3796697812357204,-2.9140688937451222,0.0
-2.4691271858313497,-0.985961608084748,0.0
-2.7460403571927348,-2.634932393386687,0.0
-2.4914875426808645,-2.5155729782042817,0.0
-2.2645454979673927,-3.480554984712012,0.0
-2.8408613665165183,-3.2282521641760984,0.0
-2.917923150098592,-1.9091740273130269,0.0
-3.5042176859176863,0.4440071203239362,0.0
-1.6752160681570238,-2.1611230656146203,0.0
-1.5187792670045144,-1.3736770250889545,0.0
-1.2409424703906085,-1.8863640133038693,0.0
-1.4341508546013608,-2.1160595903227724,0.0
-2.677889838766947,-1.741192372796038,0.0
-1.847020059223301,-0.3768800058653021,0.0
-0.6807398188131699,-2.1394006415403894,0.0
-2.336617648113247,-1.0926719615285876,0.0
-3.3431875805206994,-1.0066600312870744,0.0
-0.7940331022138769,-0.73961341627701,0.0
-1.3503591320297692,-1.2520994452513439,0.0
-2.417237550099273,-1.1966131474827413,0.0
-2.9128993627517232,-1.6302718945919041,0.0
-1.8294729855135647,-1.1504706974685457,0.0
-0.48134646550647053,-1.1265635360307562,0.0
-2.9482843523344546,-0.8204029896226557,0.0
-3.025182570037189,-0.1087435552407412,0.0
-1.6366392709919855,-1.4864724296025673,0.0
-1.424803176902783,-0.7444185768689897,0.0
-1.658154736215446,-3.22686777550524,0.0
-1.9183095015158071,-2.8356483851115186,0.0
-2.885448623198496,-1.2280135189755195,0.0
-1.6942221778145976,-1.7572271770160786,0.0
-1.6272655657868709,-2.204093799292716,0.0
-2.5064972718853316,-2.188154196749457,0.0
-1.9180387896194846,-1.2491381582750352,0.0
-1.465439929388257,-2.553919747816034,0.0
-1.7877750955281686,-2.5696369535299817,0.0
-1.6582914253530323,-1.3162743882500474,0.0
-1.8479080714196559,-2.3859745602268765,0.0
-0.974041409711135,-2.2111377769673997,0.0
-2.701991106286425,0.2630788709447325,0.0
-1.415370770161322,-1.825537942957976,0.0
-1.9014990844839537,-0.6238795195229823,0.0
-1.858625159767649,-2.0128995990504595,0.0
-1.5701512829438593,-1.9019648643866816,0.0
-0.7099536937411282,-1.1228033293251394,0.0
-2.2939814435317842,-2.2184938439193553,0.0
-3.4357984660257204,-1.7701373462981536,0.0
-1.627818888726398,-2.3429592255493645,0.0
-2.638408019541527,-2.291975304114829,0.0
-0.38538238717427387,-0.6317859160949306,0.0
0.17896730069874112,-0.7870175923784428,0.0
-2.7622896912443426,-1.9535198546615173,0.0
-2.633759724261694,-0.9966907860508485,0.0
-0.1375169365634712,-2.7713976065583172,0.0
-1.7002225129586255,-2.661411969632979,0.0
-1.840301357378251,-0.46669822469937206,0.0
-1.3448599730449637,-1.2374662819163342,0.0
-1.0972117337575287,-2.293223999309744,0.0
-1.376569761127334,-3.2364995554243268,0.0
-3.016893888447868,-0.9995871276365769,0.0
-3.328133090827717,-3.5350524404067833,0.0
-1.582221543254136,-2.634741925810167,0.0
-1.9601429225562754,-0.6874257585124917,0.0
-3.3553506150947667,-2.5264095406801697,0.0
-1.6212720495344926,-2.3990795102603872,0.0
-3.87102544099844,-0.5177288421703428,0.0
-1.100719232045968,-1.3106131141152337,0.0
-1.991014335633454,-2.706756881664357,0.0
-1.8543971483055823,-3.1142418605436437,0.0
-2.1367791892665666,-2.4744386559994465,0.0
-1.412337994281428,-0.7933602952986372,0.0
-1.8588577198859335,-2.2142606456938227,0.0
-2.2317021724187343,-0.9888508114986148,0.0
-3.1476155137211155,-2.0059552090445334,0.0
-2.0073308746299783,-1.3521711286989928,0.0
-1.0485761145144927,-2.5592727848234595,0.0
-2.763824393345705,-3.26559812728397,0.0
-3.363390532836423,-3.0313331784551485,0.0
-1.8046650197247627,-2.761929705054352,0.0
-2.306665677041276,-2.7168438011648184,0.0
-2.388765263304232,-2.609159328938172,0.0
-2.7718300463850456,-1.4472795017495628,0.0
-0.8720027671664041,-1.4953446963260415,0.0
-2.7234535492460807,-3.747750341880526,0.0
-2.582001888949166,-2.2651310613768865,0.0
-1.5460770631712382,-3.830146432664746,0.0
-1.6373097179536806,-1.4530005635862495,0.0
-2.2380043547690662,-0.9355256039966788,0.0
-3.05878941962227,-2.5209913208619437,0.0
-2.6138898896769476,-1.8186636845565052,0.0
-2.342520588620709,-2.3436109101044473,0.0
-1.0982962002062846,-1.5559081488739988,0.0
-2.9103224975697026,-3.0998085573959786,0.0
-1.908948928197982,-1.612661212647122,0.0
-2.626352034723125,-1.8213360879023406,0.0
-0.015419809693528963,-0.6345744040639436,0.0
-2.056132609036248,-1.5038418616378144,0.0
-0.7248060148589544,-1.9267584664509054,0.0
-0.8022158963599224,-2.2571601534866064,0.0
-3.0647285373344824,-1.9121550649998909,0.0
-2.7495631846668176,-1.3716696424504993,0.0
-3.26868949575183,-2.501001224786444,0.0
-3.160022258007513,-1.8096488139016602,0.0
-2.3038713527060897,-2.4008958039934356,0.0
-1.0655376642803152,-0.8612292069399463,0.0
-2.445948673662702,-1.8356095108596784,0.0
-1.8934839731837283,-3.1462619545524895,0.0
-3.2463574934060713,-1.3095671509088014,0.0
-0.7752936342225873,-2.374594689007605,0.0
